track_popularity,playlist_genre,playlist_subgenre,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo,duration_m,year,mouth,day,day_1_2_3,mouth_1_2_3_4
51,3,13,0.415,0.359,-11.094,1,0.0334,0.707,6.53e-05,0.404,146.029,3,2010,1,1,1,2
37,3,13,0.614,0.761,-14.346,0,0.0476,0.0856,0.618,0.881,122.889,7,1979,5,23,3,3
20,3,13,0.544,0.23,-18.285,0,0.0427,0.511,0.39,0.539,107.09,6,1979,6,24,3,4
27,3,13,0.542,0.73,-10.729,1,0.0328,0.152,0.000579,0.488,82.971,4,1993,7,25,3,4
37,3,13,0.636,0.836,-9.616,1,0.0619,0.0186,2.2e-05,0.801,127.027,4,1993,8,26,3,4
25,3,13,0.644,0.817,-9.525,0,0.0405,0.00541,0.000332,0.673,125.335,5,1993,9,27,3,1
47,3,13,0.607,0.705,-6.929,0,0.0309,0.241,0.0,0.656,93.04,5,1998,10,28,3,1
30,3,13,0.693,0.822,-7.424,0,0.0399,0.0197,8.16e-06,0.441,118.052,5,1998,11,29,3,1
40,3,13,0.655,0.894,-6.186,1,0.0354,0.0838,3.96e-06,0.877,121.968,5,1998,12,30,3,2
36,3,13,0.676,0.784,-6.681,0,0.055,0.327,0.00122,0.838,110.665,4,2003,1,1,1,2
38,3,13,0.745,0.34,-15.917,1,0.0421,0.0207,2.59e-05,0.675,102.334,6,1983,1,1,1,2
39,3,13,0.757,0.337,-14.937,0,0.0313,0.2,0.0,0.559,92.864,6,1983,2,2,1,2
23,3,13,0.631,0.786,-12.93,1,0.0463,0.0135,0.0,0.63,143.146,4,1983,3,3,1,3
30,3,13,0.879,0.573,-11.974,1,0.129,0.154,0.000153,0.808,127.613,4,1983,4,4,1,3
22,3,13,0.736,0.219,-20.031,0,0.0425,0.875,0.0334,0.538,142.816,3,2013,5,22,3,3
25,3,13,0.728,0.28,-12.611,1,0.0381,0.921,0.000146,0.307,84.99,4,2010,4,14,2,3
9,3,13,0.682,0.0904,-16.524,1,0.0395,0.856,7.92e-05,0.412,116.765,4,2010,5,5,1,3
28,3,13,0.587,0.971,-3.576,1,0.0758,0.0352,9.09e-06,0.558,146.523,5,2011,5,18,2,3
35,3,13,0.759,0.712,-6.746,0,0.0366,0.416,4.05e-06,0.942,132.988,5,1985,12,11,2,2
26,3,13,0.602,0.794,-5.512,0,0.0271,0.387,0.0,0.624,113.612,5,1984,3,21,3,3
32,3,13,0.612,0.77,-5.49,0,0.0319,0.234,0.0,0.627,126.656,5,1984,12,21,3,2
40,3,13,0.699,0.7,-5.314,0,0.0299,0.195,3.79e-06,0.724,130.824,5,1983,9,21,3,1
37,3,13,0.76,0.707,-7.723,0,0.0437,0.298,0.000168,0.911,124.035,5,1983,9,21,3,1
35,3,13,0.602,0.851,-4.566,1,0.0443,0.353,5.83e-06,0.709,156.796,4,1985,7,1,1,4
45,3,13,0.635,0.61,-6.73,1,0.0257,0.413,0.00455,0.742,91.211,4,1985,7,1,1,4
0,3,13,0.636,0.954,-6.125,0,0.0365,0.395,0.000546,0.958,121.914,4,1989,12,1,1,2
43,3,13,0.618,0.849,-7.643,0,0.0432,0.418,0.0,0.705,119.152,4,1995,6,6,1,4
31,3,13,0.637,0.934,-6.3,0,0.0559,0.135,2.27e-05,0.519,125.018,4,1990,7,11,2,4
40,3,13,0.717,0.893,-5.218,0,0.0396,0.141,0.000613,0.68,107.819,5,1984,3,21,3,3
37,3,13,0.709,0.545,-10.37,1,0.0359,0.284,0.948,0.587,112.631,4,2016,12,24,3,2
26,3,13,0.676,0.739,-4.802,0,0.0589,0.497,1.1e-06,0.597,119.999,6,2016,9,21,3,1
22,3,13,0.77,0.909,-5.284,1,0.0443,0.707,5.03e-05,0.759,119.93,4,2011,10,21,3,1
32,3,13,0.381,0.617,-12.336,0,0.0307,0.366,0.845,0.582,86.457,4,1981,4,5,1,3
50,3,13,0.537,0.876,-5.621,0,0.0843,0.125,0.00675,0.842,122.722,6,2018,5,2,1,3
17,3,13,0.473,0.973,-3.378,1,0.17,0.234,5.07e-05,0.847,119.81,3,2018,6,5,1,4
0,3,13,0.674,0.824,-6.622,1,0.0303,0.049,0.00244,0.865,102.692,8,2017,10,9,1,1
0,3,13,0.723,0.714,-7.992,1,0.0263,0.439,2.08e-05,0.832,115.095,5,2009,3,18,2,3
24,3,13,0.743,0.643,-8.167,0,0.0317,0.498,0.308,0.914,98.287,5,1985,7,7,1,4
44,3,13,0.496,0.65,-3.867,1,0.103,0.254,8.68e-06,0.551,134.9,4,2017,2,3,1,2
46,3,13,0.872,0.545,-6.012,0,0.0445,0.586,0.000693,0.727,119.979,4,2016,2,26,3,2
49,3,13,0.653,0.265,-12.324,0,0.0709,0.702,0.000215,0.367,99.732,5,2016,9,9,1,1
61,3,13,0.611,0.454,-7.436,0,0.201,0.469,1.52e-06,0.444,93.004,5,2016,8,12,2,4
58,3,13,0.498,0.292,-10.656,1,0.031,0.511,1.9e-05,0.348,68.963,5,2017,8,25,3,4
30,3,13,0.638,0.43,-11.295,0,0.433,0.276,0.0,0.336,90.233,4,2017,9,1,1,1
45,3,13,0.626,0.108,-15.527,0,0.0329,0.922,1.22e-06,0.334,92.13,4,2015,7,31,3,4
49,3,13,0.6,0.619,-9.709,0,0.202,0.36,4.31e-05,0.308,103.908,5,2016,9,20,2,1
0,3,13,0.526,0.307,-10.112,0,0.183,0.877,1.85e-06,0.121,121.305,5,2017,9,22,3,1
0,3,13,0.53,0.233,-14.617,0,0.342,0.856,0.0551,0.512,76.63,5,2017,3,10,1,3
0,3,13,0.573,0.379,-9.529,0,0.202,0.166,8.19e-05,0.548,74.434,3,2016,10,21,3,1
0,3,13,0.539,0.587,-5.27,0,0.287,0.367,0.0,0.783,70.489,2,2016,10,21,3,1
52,3,13,0.582,0.502,-11.053,0,0.102,0.259,0.000378,0.555,85.629,6,2017,10,13,2,1
2,3,13,0.736,0.427,-9.81,0,0.0348,0.477,0.0,0.482,119.923,2,2017,6,21,3,4
0,3,13,0.87,0.543,-6.436,0,0.0616,0.0901,0.000416,0.43,96.027,3,2017,8,25,3,4
0,3,13,0.416,0.529,-8.997,0,0.122,0.494,0.0,0.205,93.606,4,2016,12,23,3,2
39,3,13,0.503,0.275,-12.397,1,0.0473,0.815,0.0,0.682,99.984,2,2017,10,18,2,1
2,3,13,0.515,0.795,-6.93,0,0.423,0.427,0.032,0.452,175.871,4,2017,6,5,1,4
47,3,13,0.511,0.391,-10.85,1,0.0443,0.487,0.0,0.58,112.196,6,2015,5,1,1,3
12,3,13,0.643,0.871,-2.734,0,0.118,0.491,0.0,0.452,121.569,3,2006,1,1,1,2
14,3,13,0.593,0.619,-9.003,0,0.0976,0.118,0.0,0.668,80.02,5,1998,8,25,3,4
45,3,13,0.503,0.416,-11.5,1,0.0721,0.426,0.0166,0.266,88.9,5,2015,6,26,3,4
49,3,13,0.88,0.22,-11.51,0,0.471,0.571,0.0437,0.812,94.112,4,2012,4,27,3,3
50,3,13,0.442,0.345,-12.276,1,0.276,0.867,0.0352,0.342,82.825,5,2017,5,26,3,3
0,3,13,0.804,0.556,-5.201,0,0.0727,0.417,5.67e-05,0.431,114.044,4,2017,9,15,2,1
0,3,13,0.791,0.648,-6.748,1,0.179,0.235,2.75e-06,0.561,148.04,3,2017,9,15,2,1
45,3,13,0.626,0.916,-8.39,0,0.44,0.019,0.0,0.804,83.322,3,2016,1,15,2,2
0,3,13,0.7,0.768,-8.785,0,0.384,0.186,0.000306,0.512,94.84,3,2016,12,23,3,2
57,3,13,0.353,0.388,-7.091,0,0.0366,0.34,0.0,0.19,80.67,3,2008,1,28,3,2
15,3,13,0.514,0.617,-6.851,1,0.186,0.00231,0.626,0.244,92.109,5,2008,3,3,1,3
46,3,13,0.616,0.624,-9.128,0,0.0358,0.306,0.0144,0.304,87.99,4,2015,7,31,3,4
1,3,13,0.42,0.247,-13.37,0,0.036,0.705,0.00349,0.138,88.071,6,2016,12,2,1,2
0,3,13,0.177,0.394,-11.816,1,0.0473,0.91,0.0549,0.141,83.582,3,2017,7,28,3,4
0,3,13,0.659,0.243,-10.575,1,0.0286,0.566,0.336,0.159,130.018,4,2017,7,28,3,4
51,3,13,0.554,0.332,-7.376,1,0.0413,0.297,0.000392,0.216,124.876,4,2017,11,15,2,1
38,3,13,0.349,0.353,-9.386,1,0.0593,0.114,4.11e-06,0.181,79.54,3,2017,7,26,3,4
23,3,13,0.694,0.515,-6.641,0,0.0921,0.406,2.83e-05,0.44,79.97,3,2017,7,21,3,4
1,3,13,0.292,0.567,-4.191,1,0.0416,0.112,1.01e-06,0.392,153.199,2,2016,1,28,3,2
1,3,13,0.536,0.402,-7.111,0,0.0359,0.124,0.464,0.697,199.916,6,2016,12,2,1,2
1,3,13,0.436,0.21,-15.099,1,0.0659,0.759,0.115,0.0485,139.744,3,2016,12,9,1,2
3,3,13,0.578,0.438,-11.483,0,0.0696,0.737,0.00877,0.79,89.083,4,2008,1,1,1,2
58,3,13,0.479,0.558,-6.074,1,0.179,0.227,0.0,0.8,83.465,4,2012,1,1,1,2
61,3,13,0.561,0.541,-9.818,0,0.0711,0.054,0.0371,0.324,84.241,4,2014,12,9,1,2
48,3,13,0.451,0.518,-9.149,1,0.116,0.716,0.0,0.411,111.827,4,2017,12,1,1,2
2,3,13,0.763,0.355,-8.826,1,0.0518,0.162,0.00552,0.867,70.007,4,2016,10,21,3,1
31,3,13,0.618,0.671,-10.223,0,0.071,0.0264,0.00647,0.597,122.905,3,2017,6,16,2,4
40,3,13,0.663,0.516,-10.174,0,0.0693,0.341,0.00171,0.529,83.909,4,2017,6,16,2,4
16,3,13,0.713,0.307,-14.479,0,0.118,0.129,0.136,0.496,183.979,3,2017,3,4,1,3
44,3,13,0.588,0.263,-16.722,1,0.194,0.746,0.000329,0.232,84.01,4,2015,4,22,3,3
55,3,13,0.523,0.687,-5.066,1,0.375,0.62,0.0,0.562,78.509,4,2017,9,8,1,1
46,3,13,0.544,0.51,-11.474,0,0.178,0.338,0.0644,0.385,80.632,4,2016,11,15,2,1
64,3,13,0.784,0.506,-5.243,0,0.0403,0.571,0.0,0.545,120.141,4,2015,5,26,3,3
0,3,13,0.399,0.203,-11.649,1,0.0298,0.66,0.000163,0.405,134.202,1,2016,1,28,3,2
43,3,13,0.514,0.366,-11.801,0,0.274,0.159,0.00382,0.272,88.918,3,2017,11,26,3,1
54,3,13,0.484,0.367,-8.459,1,0.0374,0.925,0.00069,0.377,81.038,4,2017,10,20,2,1
21,3,13,0.924,0.297,-8.065,0,0.0564,0.763,0.00142,0.547,105.027,1,2017,12,19,2,2
74,3,13,0.572,0.209,-10.413,1,0.0313,0.765,0.0,0.446,80.069,4,2016,8,20,2,4
68,3,13,0.913,0.603,-4.892,1,0.226,0.0272,0.000503,0.497,123.061,4,2012,1,1,1,2
31,3,13,0.55,0.31,-13.415,1,0.29,0.744,0.124,0.445,82.336,1,2017,5,26,3,3
34,3,13,0.622,0.418,-9.662,0,0.0522,0.857,2.13e-05,0.259,79.926,3,2016,2,12,2,2
4,3,13,0.633,0.459,-7.462,0,0.0446,0.355,1.3e-05,0.255,60.603,5,2016,11,17,2,1
61,3,13,0.749,0.399,-7.526,1,0.0393,0.261,0.0126,0.816,89.972,5,2016,10,14,2,1
45,3,13,0.519,0.402,-8.963,1,0.0304,0.74,0.0199,0.51,136.062,5,2015,7,21,3,4
35,3,13,0.302,0.179,-21.092,0,0.0403,0.943,0.666,0.279,85.477,3,2016,10,21,3,1
4,3,13,0.562,0.526,-12.254,0,0.49,0.334,0.0,0.352,134.547,3,2017,12,7,1,2
17,3,13,0.657,0.346,-14.152,0,0.156,0.86,0.258,0.239,159.986,4,2017,3,4,1,3
55,3,13,0.498,0.692,-6.05,1,0.176,0.104,0.0,0.577,136.662,8,2017,2,24,3,2
66,3,13,0.41,0.169,-11.422,1,0.0485,0.847,0.00327,0.208,89.494,5,2017,3,2,1,3
53,3,13,0.834,0.536,-7.455,0,0.117,0.546,7.46e-05,0.962,99.924,2,2018,1,26,3,2
14,3,13,0.821,0.214,-10.692,0,0.197,0.763,0.00183,0.339,78.079,2,2017,10,16,2,1
3,3,13,0.532,0.595,-5.751,1,0.267,0.128,6.05e-05,0.321,73.348,3,2018,2,9,1,2
26,3,13,0.581,0.623,-5.998,0,0.261,0.0872,0.0,0.282,129.049,3,2017,11,3,1,1
49,3,13,0.534,0.404,-8.141,1,0.0758,0.793,3.23e-06,0.654,171.761,3,2017,8,15,2,4
39,3,13,0.763,0.385,-8.215,0,0.0429,0.0305,0.0805,0.304,76.985,3,2017,8,15,2,4
49,3,13,0.684,0.362,-9.751,0,0.037,0.874,0.0703,0.571,86.92,2,2017,8,15,2,4
62,3,13,0.587,0.624,-4.657,1,0.025,0.161,0.000191,0.251,93.428,4,2011,1,1,1,2
47,3,13,0.748,0.372,-7.577,1,0.173,0.439,0.0,0.547,95.033,4,2000,11,14,2,1
6,3,13,0.539,0.363,-13.888,0,0.166,0.701,3.18e-06,0.549,136.422,6,1998,8,25,3,4
46,3,13,0.633,0.493,-9.607,1,0.0509,0.164,0.00781,0.469,147.759,4,2018,3,16,2,3
0,3,13,0.732,0.455,-8.045,0,0.167,0.423,4.75e-06,0.748,83.988,5,2018,1,26,3,2
36,3,13,0.668,0.778,-4.018,0,0.0584,0.357,0.0,0.633,100.03,4,2017,8,11,2,4
43,3,13,0.462,0.481,-8.608,1,0.0793,0.503,1.82e-06,0.225,135.682,5,2018,4,6,1,3
50,3,13,0.624,0.544,-8.004,1,0.0998,0.337,3.49e-06,0.293,87.931,3,2018,4,6,1,3
57,3,13,0.698,0.255,-8.647,0,0.0303,0.405,0.00242,0.243,132.036,2,2016,5,6,1,3
26,3,13,0.423,0.631,-10.046,0,0.0508,0.15,0.243,0.392,162.466,3,2014,6,3,1,4
47,3,13,0.679,0.344,-12.734,1,0.0411,0.492,0.00385,0.186,87.034,6,2018,4,27,3,3
52,3,13,0.567,0.202,-10.824,1,0.395,0.39,4.31e-06,0.399,72.458,4,2018,4,6,1,3
53,3,13,0.7,0.812,-4.8,1,0.0311,0.0245,0.0,0.855,107.983,3,2018,4,6,1,3
4,3,13,0.745,0.552,-6.736,0,0.369,0.516,0.0,0.888,83.985,4,2007,8,8,1,4
17,3,13,0.552,0.745,-5.307,0,0.0588,0.0633,0.0,0.904,80.023,4,2012,4,3,1,3
0,3,13,0.709,0.568,-8.045,1,0.0903,0.397,0.0,0.581,119.013,4,2005,6,28,3,4
7,3,13,0.643,0.592,-6.09,1,0.0331,0.29,1.58e-06,0.477,120.049,4,2006,1,1,1,2
0,3,13,0.726,0.45,-6.555,1,0.0909,0.632,8.06e-05,0.679,81.789,4,2005,6,28,3,4
0,3,13,0.8,0.49,-6.29,1,0.296,0.306,0.0,0.79,86.003,4,2005,6,28,3,4
0,3,13,0.549,0.51,-8.055,1,0.218,0.289,0.0,0.535,170.128,4,2005,6,28,3,4
0,3,13,0.545,0.879,-4.284,0,0.0952,0.109,0.0,0.767,84.01,5,2011,3,1,1,3
4,3,13,0.644,0.565,-10.129,1,0.173,0.161,4.29e-05,0.53,89.059,3,2009,9,29,3,1
8,3,13,0.673,0.742,-4.632,0,0.0501,0.0457,0.0,0.701,95.004,4,2006,1,1,1,2
5,3,13,0.464,0.706,-5.214,1,0.317,0.571,0.0,0.331,198.07,5,2006,1,1,1,2
10,3,13,0.594,0.839,-5.467,0,0.333,0.0582,0.0,0.577,87.014,4,2006,1,1,1,2
2,3,13,0.738,0.536,-9.667,0,0.123,0.0313,0.0535,0.93,161.968,4,2009,9,29,3,1
3,3,13,0.706,0.713,-8.564,1,0.325,0.0635,0.000172,0.786,77.487,4,2009,9,29,3,1
25,3,13,0.681,0.641,-8.088,0,0.18,0.281,0.0,0.666,81.029,3,2012,4,3,1,3
19,3,13,0.358,0.833,-4.828,0,0.179,0.39,0.0,0.695,130.815,4,2009,7,17,2,4
17,3,13,0.653,0.311,-16.351,1,0.0341,0.333,0.000637,0.534,77.103,5,2009,7,17,2,4
21,3,13,0.481,0.615,-5.383,0,0.159,0.166,0.0,0.593,88.547,4,2012,4,3,1,3
14,3,13,0.475,0.491,-10.372,0,0.0482,0.759,0.0,0.534,76.362,3,2009,7,17,2,4
13,3,13,0.525,0.807,-5.474,0,0.089,0.00351,0.0,0.319,84.867,4,2009,7,17,2,4
0,3,13,0.625,0.266,-9.956,0,0.0299,0.739,0.0,0.211,105.011,5,2006,10,10,1,1
3,3,13,0.71,0.674,-6.441,1,0.239,0.212,0.0,0.298,86.057,4,2011,2,9,1,2
3,3,13,0.361,0.501,-7.29,1,0.0758,0.565,0.0,0.414,178.02,5,2011,2,9,1,2
5,3,13,0.512,0.581,-9.151,1,0.263,0.302,6.67e-05,0.717,77.656,2,2007,9,9,1,1
5,3,13,0.527,0.819,-5.805,1,0.425,0.508,0.0,0.791,160.149,4,2007,10,10,1,1
4,3,13,0.741,0.31,-8.705,0,0.213,0.686,0.0,0.582,80.991,4,2007,11,11,2,1
0,3,13,0.8,0.52,-8.084,0,0.21,0.125,0.000138,0.673,95.613,3,2002,5,21,3,3
2,3,13,0.645,0.482,-8.412,1,0.0778,0.415,0.0,0.307,139.991,4,2009,3,31,3,3
0,3,13,0.637,0.681,-5.54,1,0.299,0.135,0.0,0.641,139.296,4,2013,6,25,3,4
4,3,13,0.573,0.766,-4.781,1,0.151,0.351,0.0,0.771,92.549,4,2009,2,3,1,2
3,3,13,0.47,0.426,-6.917,0,0.0418,0.217,0.0,0.36,116.582,4,2009,7,14,2,4
2,3,13,0.382,0.737,-5.776,0,0.159,0.246,0.0,0.387,92.2,8,2009,7,14,2,4
29,3,13,0.571,0.435,-9.426,0,0.0573,0.77,0.0,0.464,132.352,4,2011,7,10,1,4
11,3,13,0.384,0.529,-9.251,0,0.0595,0.525,5.42e-06,0.504,86.066,3,2011,7,10,1,4
3,3,13,0.56,0.677,-4.28,1,0.0377,0.0971,2.71e-06,0.749,173.991,5,2006,1,1,1,2
4,3,13,0.783,0.651,-4.971,0,0.0451,0.0272,0.0792,0.859,101.009,4,2005,1,1,1,2
3,3,13,0.722,0.758,-2.688,1,0.0443,0.338,0.0,0.658,97.033,4,2006,1,1,1,2
3,3,13,0.606,0.605,-5.324,0,0.0493,0.13,8.2e-05,0.542,157.998,4,2006,1,1,1,2
6,3,13,0.656,0.716,-5.266,0,0.0376,0.165,2.65e-06,0.512,87.978,4,2006,1,1,1,2
8,3,13,0.567,0.61,-6.999,1,0.139,0.153,3.24e-06,0.715,80.933,3,2005,12,12,2,2
1,3,13,0.59,0.415,-11.392,0,0.0889,0.326,0.0,0.448,91.095,3,2013,6,21,3,4
1,3,13,0.7,0.522,-11.442,1,0.116,0.0915,0.0,0.666,89.981,3,2013,6,21,3,4
17,3,13,0.621,0.719,-4.458,0,0.168,0.067,0.0,0.854,89.938,4,2012,4,3,1,3
18,3,13,0.818,0.569,-5.739,1,0.158,0.367,0.00304,0.897,90.05,4,2012,4,3,1,3
5,3,13,0.716,0.487,-5.827,1,0.0808,0.0349,1.79e-06,0.461,100.047,4,2006,6,27,3,4
0,3,13,0.683,0.554,-8.323,1,0.164,0.0368,0.0,0.593,92.008,4,2008,9,24,3,1
1,3,13,0.673,0.472,-8.379,1,0.0946,0.033,0.0,0.319,97.014,3,2008,9,24,3,1
0,3,13,0.597,0.469,-6.881,1,0.0763,0.0284,0.0,0.546,90.067,3,2008,9,24,3,1
12,3,13,0.529,0.491,-7.409,1,0.192,0.31,0.0,0.304,77.436,5,2006,3,22,3,3
2,3,13,0.618,0.585,-8.649,0,0.0362,0.395,0.0,0.66,79.98,4,2009,12,12,2,2
0,3,13,0.647,0.305,-8.88,0,0.097,0.6,0.0,0.382,118.229,3,2010,8,24,3,4
1,3,13,0.596,0.648,-4.795,1,0.244,0.678,0.0,0.489,82.913,3,2012,5,8,1,3
1,3,13,0.497,0.637,-5.131,1,0.111,0.105,0.0,0.606,87.414,4,2012,5,8,1,3
0,3,13,0.402,0.761,-5.15,0,0.279,0.183,0.0,0.389,86.406,5,2012,5,8,1,3
1,3,13,0.599,0.618,-8.98,0,0.12,0.589,1.06e-05,0.767,88.015,4,2006,1,9,1,2
0,3,13,0.521,0.464,-8.392,0,0.162,0.154,0.0,0.52,83.349,4,2006,1,9,1,2
5,3,13,0.609,0.681,-5.73,1,0.0699,0.0537,0.0,0.624,84.972,4,2010,10,25,3,1
24,3,13,0.782,0.392,-14.014,0,0.282,0.0969,0.000216,0.432,95.121,5,2004,6,8,1,4
0,3,13,0.825,0.539,-5.108,1,0.191,0.0815,0.000958,0.791,99.009,4,2005,6,28,3,4
0,3,13,0.779,0.532,-6.928,0,0.0547,0.591,1.3e-06,0.581,111.983,4,2005,6,28,3,4
0,3,13,0.785,0.597,-8.156,1,0.0869,0.324,0.000123,0.862,87.106,5,2005,6,28,3,4
28,3,13,0.617,0.393,-6.765,1,0.0317,0.907,8.38e-06,0.343,82.222,4,2012,6,5,1,4
9,3,13,0.535,0.558,-8.134,1,0.055,0.23,0.0,0.489,155.638,7,2010,10,25,3,1
1,3,13,0.747,0.732,-8.233,0,0.119,0.0905,0.0,0.782,82.101,4,2001,1,1,1,2
10,3,13,0.498,0.702,-8.261,1,0.334,0.402,0.0,0.657,78.524,4,2011,4,4,1,3
8,3,13,0.525,0.597,-7.866,1,0.0448,0.193,0.0,0.289,119.704,6,2011,4,4,1,3
9,3,13,0.608,0.181,-13.021,1,0.0806,0.806,0.0,0.354,86.136,7,2011,4,4,1,3
8,3,13,0.453,0.431,-10.323,0,0.0315,0.373,0.0,0.174,79.188,5,2011,4,4,1,3
3,3,13,0.629,0.931,-6.679,0,0.18,0.103,0.0,0.797,103.005,4,2011,4,4,1,3
4,3,13,0.504,0.692,-7.423,1,0.144,0.341,0.0,0.421,181.702,4,2011,4,4,1,3
8,3,13,0.507,0.516,-5.613,0,0.283,0.0237,0.000142,0.719,78.786,4,2003,7,17,2,4
7,3,13,0.595,0.516,-6.58,0,0.281,0.667,0.0,0.732,75.783,4,2003,7,17,2,4
3,3,13,0.614,0.502,-11.419,0,0.0832,0.141,0.0,0.589,81.003,4,2008,1,1,1,2
4,3,13,0.42,0.6,-9.655,0,0.198,0.00804,0.0,0.466,176.083,4,2008,1,1,1,2
5,3,13,0.53,0.631,-6.973,1,0.204,0.222,0.0,0.591,80.153,4,2003,7,17,2,4
3,3,13,0.416,0.394,-8.588,0,0.0414,0.269,0.0,0.172,109.135,4,2003,7,17,2,4
1,3,13,0.641,0.819,-5.272,1,0.0787,0.101,0.0,0.659,95.001,4,2007,12,18,2,2
0,3,13,0.434,0.504,-4.762,0,0.0886,0.657,0.0,0.66,99.013,3,2007,12,18,2,2
1,3,13,0.372,0.425,-7.082,1,0.0314,0.833,0.0,0.325,111.907,4,2007,12,18,2,2
0,3,13,0.66,0.624,-5.136,0,0.167,0.546,9.97e-06,0.685,95.041,3,2007,12,18,2,2
1,3,13,0.653,0.649,-8.14,0,0.182,0.11,0.0,0.781,86.87,5,2014,2,4,1,2
14,3,13,0.669,0.561,-4.885,0,0.0637,0.042,0.0,0.515,89.95,4,2006,6,27,3,4
5,3,13,0.651,0.584,-7.754,0,0.0637,0.0542,5.91e-06,0.645,88.916,5,2005,11,15,2,1
6,3,13,0.471,0.708,-8.809,1,0.0449,0.00733,0.0,0.282,125.823,5,2005,11,15,2,1
5,3,13,0.54,0.89,-6.645,1,0.033,0.0344,7.73e-06,0.586,171.967,5,2005,11,15,2,1
4,3,13,0.798,0.343,-11.58,0,0.208,0.557,7.74e-05,0.769,168.046,3,2011,8,29,3,4
9,3,13,0.739,0.471,-7.075,0,0.124,0.223,0.0,0.486,165.945,4,2011,8,29,3,4
4,3,13,0.837,0.302,-14.141,1,0.0993,0.556,0.0143,0.167,147.978,3,2011,8,29,3,4
4,3,13,0.719,0.403,-9.51,0,0.0578,0.177,6.17e-06,0.548,171.976,4,2011,8,29,3,4
3,3,13,0.769,0.384,-12.86,0,0.301,0.27,0.0,0.652,78.981,4,2008,4,29,3,3
1,3,13,0.508,0.276,-13.384,0,0.0297,0.567,0.0,0.437,93.489,4,2008,4,29,3,3
0,3,13,0.765,0.484,-8.571,1,0.205,0.248,0.0,0.644,95.143,3,2003,1,13,2,2
0,3,13,0.749,0.566,-7.637,1,0.0862,0.533,1.33e-06,0.771,81.141,4,2003,2,14,2,2
0,3,13,0.681,0.33,-9.186,0,0.0798,0.64,1.72e-05,0.506,130.235,5,2003,3,15,2,3
0,3,13,0.658,0.491,-7.261,0,0.0476,0.639,0.0,0.631,85.162,3,2003,4,16,2,3
0,3,13,0.795,0.16,-9.228,1,0.0356,0.102,1.59e-05,0.488,79.155,5,2003,5,17,2,3
0,3,13,0.583,0.403,-8.704,0,0.156,0.513,4.41e-06,0.33,75.258,4,2009,4,28,3,3
0,3,13,0.675,0.594,-7.678,1,0.0434,0.0171,0.0,0.558,74.983,4,2009,4,28,3,3
0,3,13,0.471,0.381,-9.06,0,0.169,0.0624,0.000903,0.171,70.279,3,2009,4,28,3,3
0,3,13,0.502,0.646,-7.357,0,0.0579,0.164,3.08e-05,0.413,143.982,6,2009,4,28,3,3
55,3,13,0.541,0.378,-6.283,0,0.0296,0.636,0.594,0.401,136.94,5,2018,3,16,2,3
5,3,13,0.743,0.372,-10.459,1,0.132,0.194,0.014,0.575,160.07,5,2016,11,17,2,1
65,3,13,0.757,0.367,-5.759,0,0.0354,0.736,0.0,0.681,96.008,4,2007,1,1,1,2
55,3,13,0.72,0.67,-10.224,1,0.132,0.305,0.0,0.566,121.342,5,1999,10,12,2,1
51,3,13,0.782,0.544,-5.448,1,0.0306,0.212,0.106,0.753,90.562,3,2009,6,18,2,4
79,3,13,0.384,0.765,-4.463,1,0.0579,0.646,0.00352,0.567,129.903,4,2017,3,22,3,3
34,3,13,0.666,0.378,-9.923,1,0.033,0.357,6.44e-05,0.632,84.978,4,2002,7,19,2,4
16,3,13,0.535,0.505,-8.926,0,0.245,0.0393,0.0,0.495,99.935,5,1998,8,25,3,4
38,3,13,0.705,0.324,-10.853,0,0.0403,0.883,0.00157,0.123,139.989,5,2008,1,1,1,2
0,3,13,0.827,0.453,-11.173,0,0.0907,0.468,0.00561,0.626,96.986,3,2008,9,22,3,1
54,3,13,0.638,0.467,-7.787,0,0.0522,0.536,0.0,0.657,94.089,4,2010,9,17,2,1
4,3,13,0.809,0.422,-11.005,0,0.325,0.236,0.000185,0.56,166.006,3,2014,8,15,2,4
8,3,13,0.69,0.572,-6.131,1,0.0264,0.0457,0.0,0.375,111.919,4,2006,12,19,2,2
15,3,13,0.819,0.478,-6.978,0,0.168,0.549,0.0,0.535,92.07,4,2003,1,1,1,2
56,3,13,0.849,0.601,-5.682,0,0.0319,0.42,8.88e-06,0.966,110.019,4,2011,1,1,1,2
10,3,13,0.73,0.849,-7.247,1,0.124,0.101,1.95e-06,0.694,98.981,3,2005,6,21,3,4
0,3,13,0.486,0.797,-7.632,0,0.231,0.06,0.0,0.745,87.445,6,1998,8,25,3,4
36,3,13,0.704,0.433,-5.728,0,0.0863,0.0334,0.0,0.816,105.232,4,2014,1,1,1,2
60,3,13,0.652,0.604,-8.766,0,0.227,0.111,1.01e-05,0.675,170.003,4,2001,1,1,1,2
5,3,13,0.796,0.729,-6.94,1,0.0488,0.082,0.0,0.578,111.496,5,2006,12,19,2,2
51,3,13,0.734,0.268,-12.876,0,0.0646,0.577,0.0,0.666,132.556,5,2000,10,31,3,1
9,3,13,0.661,0.796,-4.776,1,0.0833,0.0347,0.0,0.657,87.982,4,2004,8,20,2,4
39,3,13,0.489,0.564,-10.712,0,0.138,0.0326,3.9e-05,0.33,128.011,4,2010,1,1,1,2
